file	path	normalized_path	type	detail	sample
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_w_message_vector_coming_from_center'][13]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float64"", ""finite_max"": 0.0, ""finite_mean"": 0.0, ""finite_min"": 0.0, ""finite_std"": 0.0, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_w_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float64"", ""finite_max"": 0.0, ""finite_mean"": 0.0, ""finite_min"": 0.0, ""finite_std"": 0.0, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center']	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center']	builtins.list	length=15	"[""array([ 0.00755991,  0.02771845,  0.00212118,  0.1111725 ,  0.06782147,\n     ..."", ""array([-1.04490528e-02,  4.00815904e-02, -2.23183930e-02,  1.40248640e-02,\n  ..."", ""array([ 1.30228832e-01,  3.86513285e-02, -3.58929895e-02,  6.44447431e-02,\n  ..."", ""array([ 4.1828826e-02,  6.3948501e-03, -6.7711128e-03,  1.1098825e-02,\n      ..."", ""array([ 0.01804116, -0.03035686,  0.00050907,  0.01075316, -0.01607201,\n     ..."", ""array([ 1.84372459e-02,  1.56818833e-02, -2.05419008e-02,  3.08936387e-02,\n  ..."", ""array([ 0.0103712 , -0.01432785, -0.00616181,  0.01169793,  0.02806505,\n     ..."", ""array([-0.00898652,  0.01595651, -0.01422084,  0.00420608, -0.00059764,\n     ...""]"
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][0]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.2525549829006195, ""finite_mean"": 0.007132844068109989, ""finite_min"": -0.1761789321899414, ""finite_std"": 0.06253175437450409, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][1]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.11217283457517624, ""finite_mean"": -0.0011516977101564407, ""finite_min"": -0.12930074334144592, ""finite_std"": 0.034137479960918427, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][2]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.31666314601898193, ""finite_mean"": 0.022197812795639038, ""finite_min"": -0.2391505241394043, ""finite_std"": 0.08740749210119247, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][3]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1359368860721588, ""finite_mean"": 0.005798935890197754, ""finite_min"": -0.08194132149219513, ""finite_std"": 0.03221682831645012, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][4]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.0768640860915184, ""finite_mean"": -0.0016760013531893492, ""finite_min"": -0.07800060510635376, ""finite_std"": 0.028048349544405937, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][5]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.13013635575771332, ""finite_mean"": 0.004218012560158968, ""finite_min"": -0.10687140375375748, ""finite_std"": 0.03350823000073433, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][6]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.14737436175346375, ""finite_mean"": 0.004524774383753538, ""finite_min"": -0.09437230229377747, ""finite_std"": 0.03395877778530121, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][7]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.0732753798365593, ""finite_mean"": -0.0012815285008400679, ""finite_min"": -0.060997266322374344, ""finite_std"": 0.02086004614830017, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][8]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07986482232809067, ""finite_mean"": 0.0026264158077538013, ""finite_min"": -0.07339529693126678, ""finite_std"": 0.025011466816067696, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][9]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.13561947643756866, ""finite_mean"": 0.006260105408728123, ""finite_min"": -0.08286496996879578, ""finite_std"": 0.03480815887451172, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][10]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.0853186696767807, ""finite_mean"": 0.002028671558946371, ""finite_min"": -0.09432473033666611, ""finite_std"": 0.02819063887000084, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][11]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.044811856001615524, ""finite_mean"": 0.0009486953495070338, ""finite_min"": -0.05078861862421036, ""finite_std"": 0.013442217372357845, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][12]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.12070788443088531, ""finite_mean"": 0.00521251792088151, ""finite_min"": -0.07052138447761536, ""finite_std"": 0.03284335136413574, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][13]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float64"", ""finite_max"": 0.0, ""finite_mean"": 0.0, ""finite_min"": 0.0, ""finite_std"": 0.0, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['neighbor_m_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float64"", ""finite_max"": 0.0, ""finite_mean"": 0.0, ""finite_min"": 0.0, ""finite_std"": 0.0, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['107lA'][0]['center_mut_wild_energy']	root[<entry>][<idx>]['center_mut_wild_energy']	numpy.float64	-1.58708	
S_921_full_feature_dict.pickle	root['107lA'][0]['center_mut_max_energy']	root[<entry>][<idx>]['center_mut_max_energy']	numpy.float64	0.814982	
S_921_full_feature_dict.pickle	root['107lA'][0]['center_entropy']	root[<entry>][<idx>]['center_entropy']	numpy.float64	-2.45803	
S_921_full_feature_dict.pickle	root['107lA'][0]['weighted_neighbor_entropies']	root[<entry>][<idx>]['weighted_neighbor_entropies']	numpy.float32	np.float32(1.8365954)	
S_921_full_feature_dict.pickle	root['107lA'][0]['weighted_neighbor_energy_changes']	root[<entry>][<idx>]['weighted_neighbor_energy_changes']	numpy.float64	-1.75825	
S_921_full_feature_dict.pickle	root['107lA'][0]['backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_energy_changes']	numpy.float64	-2.28387	
S_921_full_feature_dict.pickle	root['107lA'][0]['V2_backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_energy_changes']	numpy.float64	-1.9503	
S_921_full_feature_dict.pickle	root['107lA'][0]['weighted_neighbor_forward_KL']	root[<entry>][<idx>]['weighted_neighbor_forward_KL']	numpy.float32	np.float32(0.6485121)	
S_921_full_feature_dict.pickle	root['107lA'][0]['weighted_neighbor_backward_KL']	root[<entry>][<idx>]['weighted_neighbor_backward_KL']	numpy.float32	np.float32(0.6403004)	
S_921_full_feature_dict.pickle	root['107lA'][0]['backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['backward_weighted_neighbor_backward_KL']	numpy.float64	0.831716	
S_921_full_feature_dict.pickle	root['107lA'][0]['V2_backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_backward_KL']	numpy.float64	0.710238	
S_921_full_feature_dict.pickle	root['107lA'][0]['weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['weighted_neighbor_entropy_changes']	numpy.float32	np.float32(-2.8543115)	
S_921_full_feature_dict.pickle	root['107lA'][0]['backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_entropy_changes']	numpy.float64	-3.7076	
S_921_full_feature_dict.pickle	root['107lA'][0]['V2_backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_entropy_changes']	numpy.float64	-3.16608	
S_921_full_feature_dict.pickle	root['107lA'][0]['center_neighbor_weight_check_m_w']	root[<entry>][<idx>]['center_neighbor_weight_check_m_w']	numpy.float64	22.1486	
S_921_full_feature_dict.pickle	root['107lA'][0]['center_neighbor_weight_check_w_m']	root[<entry>][<idx>]['center_neighbor_weight_check_w_m']	numpy.float64	11.5637	
S_921_full_feature_dict.pickle	root['107lA'][0]['wild_pssm']	root[<entry>][<idx>]['wild_pssm']	numpy.float64	-1	
S_921_full_feature_dict.pickle	root['107lA'][0]['alternate_pssm']	root[<entry>][<idx>]['alternate_pssm']	numpy.float64	0	
S_921_full_feature_dict.pickle	root['108lA']	root[<entry>]	builtins.list	length=1	"[""{'mut': 'I44S', 'ddg': 0.3, 'log_prob': array([[[-4.9705853 , -5.4017024 , -5...""]"
S_921_full_feature_dict.pickle	root['108lA'][0]['mut']	root[<entry>][<idx>]['mut']	builtins.str	'I44S'	
S_921_full_feature_dict.pickle	root['108lA'][0]['ddg']	root[<entry>][<idx>]['ddg']	builtins.float	0.3	
S_921_full_feature_dict.pickle	root['108lA'][0]['log_prob']	root[<entry>][<idx>]['log_prob']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.014206347987055779, ""finite_mean"": -4.4327216148376465, ""finite_min"": -8.499048233032227, ""finite_std"": 1.415380835533142, ""nan_count"": 0, ""ndim"": 3, ""shape"": [1, 162, 21], ""size"": 3402}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_15_attention_weights']	root[<entry>][<idx>]['top_15_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.3168997764587402, ""finite_mean"": 0.4818088114261627, ""finite_min"": 0.1455971598625183, ""finite_std"": 0.2973235249519348, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_10_attention_weights']	root[<entry>][<idx>]['top_10_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.3168997764587402, ""finite_mean"": 0.6197875738143921, ""finite_min"": 0.3089804947376251, ""finite_std"": 0.27332815527915955, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_5_attention_weights']	root[<entry>][<idx>]['top_5_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 1.3168997764587402, ""finite_mean"": 0.8118060231208801, ""finite_min"": 0.5791513323783875, ""finite_std"": 0.25966909527778625, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_15_neighbor_indices']	root[<entry>][<idx>]['top_15_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 64.0, ""finite_mean"": 43.8, ""finite_min"": 18.0, ""finite_std"": 10.609429767899876, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_10_neighbor_indices']	root[<entry>][<idx>]['top_10_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 52.0, ""finite_mean"": 42.7, ""finite_min"": 35.0, ""finite_std"": 4.859012245302536, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_5_neighbor_indices']	root[<entry>][<idx>]['top_5_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 47.0, ""finite_mean"": 42.4, ""finite_min"": 39.0, ""finite_std"": 2.8705400188814645, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_15_closest_neighbor_indices']	root[<entry>][<idx>]['top_15_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 55.0, ""finite_mean"": 45.06666666666667, ""finite_min"": 32.0, ""finite_std"": 6.392356546862997, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['top_10_closest_neighbor_indices']	root[<entry>][<idx>]['top_10_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 48.0, ""finite_mean"": 43.0, ""finite_min"": 38.0, ""finite_std"": 3.3166247903554, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob']	root[<entry>][<idx>]['w_n_log_prob']	builtins.list	length=15	"[""array([-2.8409271, -5.420329 , -1.9471909, -1.0505054, -5.0750227,\n       -4...."", ""array([-5.495368  , -5.64438   , -5.437106  , -4.5143647 , -5.3602953 ,\n     ..."", ""array([-3.2795684 , -5.851553  , -4.618399  , -4.069292  , -5.6453605 ,\n     ..."", ""array([-1.1797472, -5.431669 , -5.2128186, -0.7490493, -5.514096 ,\n       -5...."", ""array([-2.2038977, -5.4319   , -1.7600367, -1.3374774, -5.3624916,\n       -5...."", ""array([-3.6979709 , -5.2756124 , -1.6529456 , -4.1274123 , -5.2746053 ,\n     ..."", ""array([-5.681914 , -5.545031 , -0.3119511, -5.2707434, -5.500903 ,\n       -5...."", ""array([-4.9721704 , -4.9570975 , -1.8373039 , -4.293939  , -5.4010315 ,\n     ...""]"
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][0]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.0505053997039795, ""finite_mean"": -3.8811633586883545, ""finite_min"": -5.512753486633301, ""finite_std"": 1.2490556240081787, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][1]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.5014227628707886, ""finite_mean"": -4.432290077209473, ""finite_min"": -5.64438009262085, ""finite_std"": 1.3591285943984985, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][2]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.3971991539001465, ""finite_mean"": -4.526974201202393, ""finite_min"": -6.0647406578063965, ""finite_std"": 1.3963874578475952, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][3]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.7490493059158325, ""finite_mean"": -4.468155860900879, ""finite_min"": -5.745121479034424, ""finite_std"": 1.3856624364852905, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][4]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.337477445602417, ""finite_mean"": -3.8988406658172607, ""finite_min"": -5.798520088195801, ""finite_std"": 1.3638391494750977, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][5]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.642032265663147, ""finite_mean"": -4.4491143226623535, ""finite_min"": -5.820302963256836, ""finite_std"": 1.3747894763946533, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][6]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.3119511008262634, ""finite_mean"": -5.074071407318115, ""finite_min"": -5.82769775390625, ""finite_std"": 1.3514295816421509, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][7]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.37682396173477173, ""finite_mean"": -4.699907302856445, ""finite_min"": -5.693826675415039, ""finite_std"": 1.3177299499511719, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][8]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.09842342883348465, ""finite_mean"": -5.1676740646362305, ""finite_min"": -6.094693660736084, ""finite_std"": 1.1768760681152344, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][9]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.9816069602966309, ""finite_mean"": -3.763428211212158, ""finite_min"": -5.515954494476318, ""finite_std"": 1.152508020401001, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][10]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5825889110565186, ""finite_mean"": -3.8344650268554688, ""finite_min"": -5.468405723571777, ""finite_std"": 1.3139678239822388, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][11]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.7608482837677002, ""finite_mean"": -3.709968090057373, ""finite_min"": -5.69246768951416, ""finite_std"": 1.2153311967849731, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['108lA'][0]['w_n_log_prob'][12]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.7477495670318604, ""finite_mean"": -4.1460795402526855, ""finite_min"": -5.568657875061035, ""finite_std"": 1.321478247642517, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
